Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-10-26,15:52:04,"""CNR7897968""",Completed,"""CID7674203""",Go Sedan,IFFCO Chowk,Jor Bagh,11.6,38.3,,,,,,,589.0,40.99,4.7,4.4,Cash
2024-06-29,08:05:55,"""CNR4104251""",Completed,"""CID5337027""",Auto,Green Park,Udyog Vihar Phase 4,2.1,26.8,,,,,,,728.0,11.57,4.2,5.0,UPI
2024-06-25,10:20:49,"""CNR6640490""",Cancelled by Customer,"""CID5086008""",Auto,Jhilmil,Sohna Road,11.7,,1.0,Change of plans,,,,,,,,,
2024-04-03,12:51:11,"""CNR5055305""",Cancelled by Customer,"""CID1190243""",Go Sedan,ITO,Ashok Vihar,13.1,,1.0,Wrong Address,,,,,,,,,
2024-08-28,10:13:38,"""CNR4121086""",Cancelled by Customer,"""CID9859398""",Go Sedan,Chhatarpur,Moolchand,8.6,,1.0,Change of plans,,,,,,,,,
2024-07-24,09:02:02,"""CNR8545930""",Cancelled by Driver,"""CID9292094""",Auto,Ashram,Khan Market,6.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-30,14:28:57,"""CNR5925807""",No Driver Found,"""CID1515128""",Go Mini,Seelampur,Ghitorni,,,,,,,,,,,,,
2024-03-08,15:06:18,"""CNR2242707""",Completed,"""CID1172531""",Auto,Vaishali,New Colony,4.5,30.8,,,,,,,282.0,6.77,3.1,4.1,Uber Wallet
2024-04-27,10:54:47,"""CNR4254100""",Completed,"""CID7609858""",Uber XL,Kirti Nagar,Badshahpur,2.3,29.7,,,,,,,521.0,33.44,3.9,4.4,UPI
2024-05-24,09:32:53,"""CNR4365871""",Completed,"""CID5537855""",Auto,Patel Chowk,Hero Honda Chowk,2.5,23.7,,,,,,,959.0,13.66,4.4,4.8,Cash
2024-05-27,20:07:42,"""CNR4355766""",No Driver Found,"""CID1844437""",eBike,IFFCO Chowk,Maidan Garhi,,,,,,,,,,,,,
2024-06-22,14:13:56,"""CNR3101684""",No Driver Found,"""CID8678658""",Premier Sedan,Bhikaji Cama Place,Ashram,,,,,,,,,,,,,
2024-06-17,00:28:05,"""CNR1433938""",Completed,"""CID6249343""",Bike,Pulbangash,Greater Kailash,8.9,22.0,,,,,,,235.0,4.18,3.9,4.4,UPI
2024-03-07,08:36:04,"""CNR7736750""",Completed,"""CID2636114""",Go Sedan,Shastri Park,Pitampura,8.6,26.0,,,,,,,348.0,37.28,3.8,4.3,UPI
2024-06-20,07:10:06,"""CNR6711225""",Completed,"""CID6529163""",Premier Sedan,Bhiwadi,Anand Vihar,13.1,41.2,,,,,,,143.0,42.76,4.2,4.3,Cash
2024-04-11,18:32:06,"""CNR7259252""",Completed,"""CID3795295""",Bike,Kashmere Gate ISBT,Pitampura,9.3,31.0,,,,,,,86.0,14.22,4.1,4.2,UPI
2024-03-06,17:48:20,"""CNR8652324""",Completed,"""CID8855472""",Go Mini,Meerut,Ashok Park Main,2.3,19.6,,,,,,,159.0,26.35,3.0,4.3,UPI
2024-11-03,13:50:23,"""CNR2402689""",Cancelled by Customer,"""CID3172151""",Auto,South Extension,Mandi House,8.7,,1.0,Change of plans,,,,,,,,,
2024-10-12,14:58:47,"""CNR2910615""",Completed,"""CID2947508""",Premier Sedan,Rohini West,Maidan Garhi,4.0,24.7,,,,,,,688.0,28.5,4.3,4.5,Debit Card
2024-09-05,11:30:48,"""CNR1514499""",Completed,"""CID6126779""",Go Mini,Civil Lines Gurgaon,Keshav Puram,13.7,17.0,,,,,,,281.0,17.48,4.3,4.7,UPI
2024-10-21,09:53:30,"""CNR3648111""",Completed,"""CID4317653""",Bike,Ashok Park Main,Udyog Bhawan,3.8,33.6,,,,,,,1982.0,20.86,4.2,4.2,Cash
2024-01-18,21:15:50,"""CNR8683019""",Cancelled by Driver,"""CID2188654""",eBike,Yamuna Bank,Greater Noida,3.7,,,,1.0,Customer related issue,,,,,,,
2024-12-06,19:22:21,"""CNR5955390""",Completed,"""CID4203980""",Go Mini,Lajpat Nagar,Satguru Ram Singh Marg,13.5,31.9,,,,,,,748.0,17.44,3.9,4.3,Uber Wallet
2024-01-01,21:02:47,"""CNR3304916""",Completed,"""CID5725493""",Auto,Janakpuri,Sikanderpur,11.8,35.9,,,,,,,354.0,46.26,4.6,4.7,Uber Wallet
2024-07-05,13:11:17,"""CNR3074653""",Completed,"""CID2085557""",Go Mini,Nehru Place,Chhatarpur,6.5,19.4,,,,,,,85.0,27.92,4.5,4.2,Cash
2024-09-14,15:49:03,"""CNR1125529""",No Driver Found,"""CID4078170""",Go Mini,Shivaji Park,Ramesh Nagar,,,,,,,,,,,,,
2024-06-18,11:58:19,"""CNR8580151""",Completed,"""CID7062792""",Auto,Ambience Mall,Sarojini Nagar,5.9,18.5,,,,,,,689.0,41.7,4.4,3.1,Uber Wallet
2024-06-07,07:28:43,"""CNR4051611""",Incomplete,"""CID9961932""",Auto,Rohini West,Nawada,9.6,14.1,,,,,1.0,Customer Demand,498.0,3.92,,,Cash
2024-06-29,09:16:04,"""CNR9056994""",Completed,"""CID7144157""",Premier Sedan,Khandsa,New Colony,12.8,40.9,,,,,,,327.0,6.52,4.2,4.7,Uber Wallet
2024-01-26,22:27:37,"""CNR4496645""",Incomplete,"""CID4979379""",Premier Sedan,Hauz Rani,GTB Nagar,9.1,17.0,,,,,1.0,Vehicle Breakdown,300.0,10.29,,,Credit Card
2024-10-16,07:57:41,"""CNR7348316""",Cancelled by Driver,"""CID6259916""",Go Mini,Saket A Block,Sushant Lok,10.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-07,19:28:03,"""CNR7818028""",Cancelled by Driver,"""CID4865688""",Go Sedan,New Colony,Vasant Kunj,4.1,,,,1.0,Customer related issue,,,,,,,
2024-04-02,09:37:33,"""CNR9590996""",Completed,"""CID3594915""",Bike,Badarpur,Munirka,5.0,39.6,,,,,,,207.0,36.55,4.3,4.9,Credit Card
2024-08-27,05:17:39,"""CNR9788161""",Cancelled by Driver,"""CID8847172""",eBike,Munirka,INA Market,5.5,,,,1.0,More than permitted people in there,,,,,,,
2024-10-16,21:41:49,"""CNR7055394""",Completed,"""CID2038556""",Go Mini,Shastri Park,Tagore Garden,13.7,19.5,,,,,,,312.0,42.27,4.5,5.0,UPI
2024-04-01,08:23:34,"""CNR5909422""",Completed,"""CID7038757""",Premier Sedan,Mansarovar Park,Shastri Nagar,4.7,37.0,,,,,,,84.0,36.34,4.2,3.2,Cash
2024-09-13,06:35:02,"""CNR3696783""",Completed,"""CID7493786""",Go Mini,Kalkaji,Mayur Vihar,14.9,44.6,,,,,,,491.0,18.13,4.3,4.4,Cash
2024-11-08,08:03:35,"""CNR6244144""",Completed,"""CID9291108""",eBike,Central Secretariat,Model Town,11.9,29.7,,,,,,,683.0,22.57,3.5,4.9,Cash
2024-02-13,18:34:08,"""CNR9216968""",Completed,"""CID1732407""",Go Sedan,Vidhan Sabha,Rohini,12.4,39.1,,,,,,,61.0,13.02,4.3,4.3,Debit Card
2024-10-02,14:43:19,"""CNR7423786""",Completed,"""CID1014442""",Auto,Satguru Ram Singh Marg,IGI Airport,2.9,40.5,,,,,,,126.0,43.43,4.7,5.0,UPI
2024-12-19,19:40:47,"""CNR4652465""",Incomplete,"""CID7002829""",Uber XL,Central Secretariat,Rohini,2.6,17.3,,,,,1.0,Customer Demand,241.0,7.23,,,Debit Card
2024-08-20,17:57:02,"""CNR1879134""",Cancelled by Driver,"""CID9144527""",Auto,Narsinghpur,Indirapuram,7.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-04,18:44:49,"""CNR4686586""",Cancelled by Customer,"""CID5619671""",Auto,Punjabi Bagh,DLF Phase 3,16.3,,1.0,Driver asked to cancel,,,,,,,,,
2024-07-22,15:12:50,"""CNR2948891""",Completed,"""CID6842990""",Premier Sedan,Meerut,Hauz Rani,12.2,44.5,,,,,,,355.0,27.94,4.1,4.7,UPI
2024-07-29,15:29:57,"""CNR6618765""",Cancelled by Driver,"""CID4692578""",Go Sedan,Rithala,Uttam Nagar,3.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-09,15:03:21,"""CNR8563158""",Completed,"""CID7480383""",Premier Sedan,Patel Chowk,Subhash Nagar,4.1,31.2,,,,,,,868.0,19.74,3.3,4.5,Credit Card
2024-05-18,11:35:01,"""CNR6393629""",Cancelled by Driver,"""CID7969565""",Bike,Central Secretariat,Dilshad Garden,11.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-28,17:22:47,"""CNR4697033""",Incomplete,"""CID2008996""",Go Mini,Central Secretariat,Mansarovar Park,2.2,10.6,,,,,1.0,Other Issue,412.0,9.08,,,UPI
2024-08-11,15:28:57,"""CNR9303272""",Cancelled by Driver,"""CID4922974""",Uber XL,Mehrauli,Noida Sector 62,11.6,,,,1.0,More than permitted people in there,,,,,,,
2024-09-16,12:15:52,"""CNR9912661""",Completed,"""CID6886482""",Go Mini,MG Road,Qutub Minar,14.9,38.9,,,,,,,802.0,33.17,4.2,4.1,Uber Wallet
2024-12-27,18:47:11,"""CNR5688519""",Completed,"""CID9668149""",Auto,Barakhamba Road,Satguru Ram Singh Marg,6.4,15.1,,,,,,,770.0,32.0,5.0,4.1,Credit Card
2024-07-09,20:42:33,"""CNR9435193""",Completed,"""CID4492772""",Auto,Bahadurgarh,Udyog Bhawan,7.2,18.9,,,,,,,290.0,13.28,4.2,4.8,UPI
2024-02-17,11:50:49,"""CNR6649884""",Completed,"""CID5347075""",Bike,Pulbangash,Saidulajab,5.6,25.2,,,,,,,509.0,9.18,3.1,3.7,Debit Card
2024-07-02,17:40:49,"""CNR8532956""",No Driver Found,"""CID7467197""",Go Mini,Welcome,Gurgaon Sector 29,,,,,,,,,,,,,
2024-06-27,12:29:42,"""CNR6896978""",Cancelled by Driver,"""CID4707402""",Go Sedan,Kashmere Gate ISBT,Old Gurgaon,8.3,,,,1.0,More than permitted people in there,,,,,,,
2024-10-20,15:29:43,"""CNR5851905""",Completed,"""CID1273615""",Go Mini,Delhi Gate,Rajiv Nagar,9.5,18.2,,,,,,,438.0,4.29,3.9,4.3,Debit Card
2024-04-30,12:32:43,"""CNR1191786""",Completed,"""CID2262216""",Premier Sedan,Shastri Park,South Extension,12.1,42.7,,,,,,,132.0,40.26,4.6,4.8,Cash
2024-05-03,16:26:01,"""CNR2320052""",Completed,"""CID5241705""",Bike,Samaypur Badli,Adarsh Nagar,4.6,25.3,,,,,,,638.0,18.18,4.2,4.3,Uber Wallet
2024-06-30,21:18:34,"""CNR3430994""",Cancelled by Driver,"""CID2038266""",Go Sedan,Qutub Minar,Karol Bagh,11.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-05,14:32:30,"""CNR4574110""",No Driver Found,"""CID8385142""",Premier Sedan,Gurgaon Sector 56,Saidulajab,,,,,,,,,,,,,
2024-12-28,15:40:08,"""CNR9672365""",Cancelled by Driver,"""CID8913469""",Auto,Lajpat Nagar,INA Market,10.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-28,16:38:10,"""CNR9745874""",Completed,"""CID9397180""",Go Mini,Green Park,Qutub Minar,3.7,31.9,,,,,,,181.0,11.56,4.3,4.9,Cash
2024-02-05,08:41:18,"""CNR2551897""",Completed,"""CID1960402""",Go Sedan,AIIMS,Dwarka Sector 21,6.1,26.1,,,,,,,116.0,37.84,3.4,4.6,Cash
2024-10-28,06:10:01,"""CNR7610414""",Completed,"""CID4991771""",eBike,Vaishali,Netaji Subhash Place,2.9,34.2,,,,,,,432.0,36.55,4.2,3.7,Cash
2024-04-15,09:03:12,"""CNR4255801""",Incomplete,"""CID5778711""",Go Mini,Kashmere Gate ISBT,Barakhamba Road,7.0,24.3,,,,,1.0,Vehicle Breakdown,68.0,18.31,,,UPI
2024-11-22,19:01:59,"""CNR2177753""",Cancelled by Driver,"""CID2944646""",Auto,Tis Hazari,Bhikaji Cama Place,8.0,,,,1.0,Customer related issue,,,,,,,
2024-06-22,13:57:33,"""CNR1565641""",Cancelled by Driver,"""CID6106151""",Bike,Sarojini Nagar,Faridabad Sector 15,10.9,,,,1.0,More than permitted people in there,,,,,,,
2024-08-01,14:31:17,"""CNR1109662""",Completed,"""CID2903490""",Go Mini,Shastri Nagar,Sushant Lok,3.4,35.1,,,,,,,202.0,8.98,4.7,4.2,Cash
2024-06-20,11:34:09,"""CNR9154108""",Completed,"""CID7990974""",Premier Sedan,Noida Film City,Tilak Nagar,4.3,33.1,,,,,,,480.0,40.38,4.2,3.7,Cash
2024-05-18,19:13:09,"""CNR1569061""",Completed,"""CID8698070""",Go Sedan,MG Road,Bahadurgarh,7.2,22.0,,,,,,,250.0,33.02,4.2,4.7,UPI
2024-02-10,13:18:37,"""CNR7044116""",Completed,"""CID2912835""",Go Mini,Raj Nagar Extension,Gurgaon Sector 56,2.3,33.7,,,,,,,211.0,9.04,4.2,4.2,Debit Card
2024-10-10,11:01:41,"""CNR6541092""",Completed,"""CID8151414""",Go Sedan,Preet Vihar,Chanakyapuri,3.8,20.0,,,,,,,492.0,30.94,4.3,5.0,UPI
2024-02-07,20:59:44,"""CNR9300483""",Completed,"""CID3535855""",Premier Sedan,Netaji Subhash Place,Ghitorni Village,12.2,38.4,,,,,,,436.0,16.42,3.4,4.0,Debit Card
2024-10-29,10:22:51,"""CNR9023045""",Cancelled by Driver,"""CID1419770""",Auto,Ashram,Sushant Lok,11.8,,,,1.0,More than permitted people in there,,,,,,,
2024-11-11,15:02:57,"""CNR4380786""",Completed,"""CID8861969""",Premier Sedan,Rohini West,Shastri Nagar,5.3,43.2,,,,,,,375.0,30.67,3.7,4.2,Cash
2024-07-24,16:10:58,"""CNR7416509""",Cancelled by Customer,"""CID2983256""",Bike,IGNOU Road,Preet Vihar,7.9,,1.0,Change of plans,,,,,,,,,
2024-11-18,04:49:25,"""CNR4763595""",Completed,"""CID4755306""",eBike,Hauz Rani,Chanakyapuri,2.8,34.9,,,,,,,449.0,27.08,4.3,4.5,UPI
2024-08-30,22:17:30,"""CNR7403766""",Completed,"""CID2156476""",Go Sedan,Meerut,Laxmi Nagar,13.3,31.7,,,,,,,390.0,20.09,3.5,4.5,Cash
2024-10-17,15:06:06,"""CNR9186627""",Completed,"""CID1374169""",Premier Sedan,Noida Film City,Greater Kailash,5.9,21.2,,,,,,,134.0,49.29,4.7,4.5,Uber Wallet
2024-06-04,17:37:03,"""CNR6596442""",Completed,"""CID4912401""",Go Sedan,Hero Honda Chowk,Punjabi Bagh,10.4,17.2,,,,,,,564.0,13.85,5.0,4.7,Cash
2024-02-16,21:01:58,"""CNR1839126""",Completed,"""CID3731683""",Auto,Old Gurgaon,Akshardham,9.4,44.2,,,,,,,583.0,24.25,4.4,4.4,Cash
2024-12-24,15:12:05,"""CNR3136086""",Completed,"""CID3338683""",Bike,Mundka,Delhi Gate,14.3,33.1,,,,,,,337.0,36.38,4.2,4.4,Cash
2024-12-15,15:44:05,"""CNR6722259""",Incomplete,"""CID5701735""",Auto,Paharganj,Subhash Chowk,4.6,10.5,,,,,1.0,Customer Demand,528.0,14.38,,,UPI
2024-06-27,11:18:57,"""CNR8101276""",Cancelled by Driver,"""CID6196335""",Go Mini,RK Puram,Seelampur,4.8,,,,1.0,More than permitted people in there,,,,,,,
2024-03-17,14:45:49,"""CNR9132304""",No Driver Found,"""CID1936345""",Auto,MG Road,Aya Nagar,,,,,,,,,,,,,
2024-01-31,16:56:02,"""CNR9236987""",Completed,"""CID8927980""",Premier Sedan,Noida Sector 62,Aya Nagar,14.7,22.9,,,,,,,173.0,37.93,4.1,4.5,UPI
2024-02-02,10:36:30,"""CNR3200860""",Cancelled by Driver,"""CID2739820""",Premier Sedan,Gurgaon Railway Station,Ghitorni,6.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-26,17:15:32,"""CNR8963971""",Cancelled by Driver,"""CID3842416""",Bike,Ghitorni,Green Park,11.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-12,17:40:22,"""CNR4108417""",Completed,"""CID1578964""",Bike,Botanical Garden,Khandsa,6.3,16.4,,,,,,,996.0,5.16,3.3,4.1,Cash
2024-11-10,13:59:25,"""CNR5203920""",Completed,"""CID5419014""",Bike,Jhilmil,Rohini East,3.4,38.8,,,,,,,457.0,29.41,4.6,4.6,Cash
2024-07-04,11:40:34,"""CNR6291980""",Cancelled by Customer,"""CID3541472""",Go Mini,IFFCO Chowk,Anand Vihar,8.3,,1.0,Wrong Address,,,,,,,,,
2024-11-01,10:29:17,"""CNR2472585""",Completed,"""CID8182583""",Go Sedan,Anand Vihar ISBT,Lok Kalyan Marg,10.6,22.1,,,,,,,232.0,10.15,4.9,4.1,UPI
2024-01-12,17:38:59,"""CNR1102717""",Completed,"""CID3074594""",Premier Sedan,Greater Noida,Chandni Chowk,13.5,19.6,,,,,,,396.0,13.77,3.9,3.6,Debit Card
2024-10-30,03:45:56,"""CNR4223002""",Completed,"""CID1008640""",Premier Sedan,Nirman Vihar,Mansarovar Park,3.1,20.6,,,,,,,496.0,18.14,3.8,5.0,UPI
2024-03-16,20:27:01,"""CNR7331324""",Completed,"""CID4973919""",Bike,Rajouri Garden,Narsinghpur,11.1,23.9,,,,,,,1063.0,47.22,3.7,3.0,Debit Card
2024-08-10,11:32:22,"""CNR9159034""",Completed,"""CID2999384""",Auto,Subhash Chowk,Huda City Centre,12.6,39.9,,,,,,,1131.0,48.77,3.7,4.2,Debit Card
2024-03-18,14:08:45,"""CNR8486763""",Completed,"""CID9688189""",Go Sedan,Bhikaji Cama Place,Ghitorni Village,5.4,30.9,,,,,,,308.0,45.83,4.9,4.4,UPI
2024-04-03,16:47:18,"""CNR8702528""",Completed,"""CID2314244""",Auto,Ashok Park Main,Gwal Pahari,5.6,24.2,,,,,,,337.0,37.53,3.7,4.3,Cash
2024-10-28,19:14:51,"""CNR5435967""",Completed,"""CID4679056""",Go Mini,Gwal Pahari,Tagore Garden,13.3,17.9,,,,,,,107.0,28.86,4.0,4.7,UPI
2024-04-28,11:16:53,"""CNR6766747""",Incomplete,"""CID4852965""",Go Mini,Barakhamba Road,Khandsa,5.2,10.3,,,,,1.0,Vehicle Breakdown,101.0,5.91,,,Cash
2024-04-04,07:05:00,"""CNR1613274""",Completed,"""CID8193560""",Go Sedan,New Delhi Railway Station,Udyog Bhawan,9.7,17.9,,,,,,,372.0,8.72,4.3,4.5,UPI
2024-10-16,11:57:54,"""CNR1005541""",Completed,"""CID1971982""",Go Mini,Central Secretariat,Kashmere Gate,11.0,39.4,,,,,,,639.0,16.06,4.2,3.9,Cash
2024-02-17,19:46:45,"""CNR3740884""",Completed,"""CID2126554""",Premier Sedan,Welcome,Sikanderpur,6.3,17.8,,,,,,,380.0,37.37,4.8,4.4,UPI
2024-06-04,07:22:35,"""CNR9709835""",No Driver Found,"""CID2382726""",Premier Sedan,Munirka,Janakpuri,,,,,,,,,,,,,
2024-11-28,16:46:13,"""CNR5351827""",Cancelled by Driver,"""CID5942643""",Bike,Inderlok,South Extension,3.8,,,,1.0,Customer related issue,,,,,,,
2024-02-11,17:58:11,"""CNR6050932""",Completed,"""CID2205572""",Auto,Pulbangash,Noida Film City,14.3,28.2,,,,,,,1063.0,37.55,4.5,4.8,Credit Card
2024-08-11,19:05:46,"""CNR8733995""",Completed,"""CID6340352""",Auto,Punjabi Bagh,IGNOU Road,9.6,32.3,,,,,,,1289.0,30.45,4.1,3.4,UPI
2024-07-29,19:14:13,"""CNR8792611""",Completed,"""CID8864704""",Auto,Keshav Puram,Greater Kailash,6.4,20.8,,,,,,,380.0,28.25,4.7,4.6,UPI
2024-05-18,19:10:56,"""CNR5755900""",Cancelled by Customer,"""CID9492232""",Go Sedan,IGI Airport,Malviya Nagar,10.6,,1.0,AC is not working,,,,,,,,,
2024-05-09,11:58:18,"""CNR2835974""",No Driver Found,"""CID7452748""",Uber XL,Bahadurgarh,Tagore Garden,,,,,,,,,,,,,
2024-07-18,09:44:26,"""CNR5080100""",Completed,"""CID3504679""",Bike,Sushant Lok,Maidan Garhi,2.4,20.3,,,,,,,450.0,49.34,4.4,4.8,Credit Card
2024-08-12,15:39:55,"""CNR5154358""",Completed,"""CID3035372""",Uber XL,Gurgaon Sector 29,Mansarovar Park,10.5,32.4,,,,,,,458.0,4.67,4.3,4.3,UPI
2024-11-01,18:12:58,"""CNR9504330""",Completed,"""CID1567085""",eBike,RK Puram,Madipur,14.5,22.7,,,,,,,904.0,19.19,4.6,4.3,Cash
2024-03-20,12:33:07,"""CNR7209738""",Completed,"""CID7042892""",Go Sedan,Aya Nagar,Preet Vihar,11.6,39.4,,,,,,,350.0,42.64,4.9,4.7,UPI
2024-08-11,18:38:01,"""CNR4996431""",Completed,"""CID7880512""",Go Mini,Ghitorni,Nehru Place,2.6,29.7,,,,,,,453.0,13.04,3.7,5.0,UPI
2024-06-05,17:36:18,"""CNR7639678""",Completed,"""CID9281708""",eBike,Seelampur,Pulbangash,11.3,41.0,,,,,,,269.0,6.6,3.4,4.2,Cash
2024-11-23,17:39:59,"""CNR4627272""",Completed,"""CID8905862""",Go Sedan,Raj Nagar Extension,Udyog Vihar,8.0,25.4,,,,,,,342.0,20.2,4.5,3.2,Credit Card
2024-12-08,17:44:25,"""CNR5842236""",Cancelled by Customer,"""CID1569899""",Go Mini,Rithala,Central Secretariat,16.7,,1.0,Driver asked to cancel,,,,,,,,,
2024-11-26,09:07:22,"""CNR1468469""",Completed,"""CID8031426""",Premier Sedan,Kadarpur,Chirag Delhi,12.7,30.7,,,,,,,398.0,48.5,3.2,4.6,Uber Wallet
2024-03-13,18:31:19,"""CNR1865422""",Completed,"""CID1356719""",Go Sedan,Sikanderpur,Greater Noida,5.5,43.3,,,,,,,562.0,5.89,4.6,4.9,UPI
2024-02-02,17:07:28,"""CNR8829896""",Completed,"""CID1474677""",Premier Sedan,Ramesh Nagar,Malviya Nagar,11.9,15.9,,,,,,,1081.0,35.72,4.6,5.0,Cash
2024-04-02,14:33:20,"""CNR7192375""",Cancelled by Driver,"""CID9246412""",Go Sedan,Subhash Nagar,Pragati Maidan,8.9,,,,1.0,Customer related issue,,,,,,,
2024-06-02,21:01:52,"""CNR2385020""",Cancelled by Driver,"""CID5146332""",Auto,Panipat,DLF Phase 3,4.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-25,21:25:33,"""CNR6127719""",Completed,"""CID5179537""",Auto,Rithala,Lajpat Nagar,9.8,39.0,,,,,,,418.0,28.49,4.6,4.8,Debit Card
2024-10-03,14:53:11,"""CNR6795362""",Completed,"""CID3790162""",Auto,Chandni Chowk,Pulbangash,14.1,44.8,,,,,,,211.0,32.19,4.6,4.0,UPI
2024-04-21,21:21:31,"""CNR5331105""",Completed,"""CID6508045""",Auto,Tilak Nagar,Noida Extension,4.1,15.6,,,,,,,586.0,18.14,3.2,3.7,Debit Card
2024-02-17,18:40:49,"""CNR3329036""",Completed,"""CID2816896""",Premier Sedan,Ambience Mall,Sadar Bazar Gurgaon,6.3,35.0,,,,,,,97.0,36.21,3.4,4.6,UPI
2024-06-06,13:37:48,"""CNR2850441""",Completed,"""CID7791893""",Go Mini,Jama Masjid,New Colony,11.1,18.6,,,,,,,349.0,27.87,4.2,4.5,UPI
2024-02-29,17:23:06,"""CNR4045394""",Completed,"""CID3744162""",Premier Sedan,Golf Course Road,Saidulajab,3.3,42.9,,,,,,,594.0,2.71,4.2,4.3,Credit Card
2024-04-29,17:01:58,"""CNR3172918""",Cancelled by Driver,"""CID1470598""",Auto,Noida Extension,Sarai Kale Khan,10.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-20,01:50:54,"""CNR1195834""",Cancelled by Customer,"""CID2186770""",Bike,Narsinghpur,Kaushambi,7.4,,1.0,Change of plans,,,,,,,,,
2024-03-13,01:30:43,"""CNR8745851""",Completed,"""CID6056471""",Go Sedan,Moti Nagar,Anand Vihar,2.1,18.9,,,,,,,435.0,23.15,4.9,4.5,UPI
2024-11-11,05:26:31,"""CNR3748781""",Cancelled by Driver,"""CID9347353""",Go Sedan,Rohini,Basai Dhankot,8.5,,,,1.0,Customer related issue,,,,,,,
2024-09-21,08:57:36,"""CNR6622180""",Cancelled by Driver,"""CID9304402""",Go Mini,Khan Market,Bahadurgarh,10.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-04,21:14:30,"""CNR6909513""",Completed,"""CID4822466""",Premier Sedan,New Delhi Railway Station,Shastri Nagar,10.7,17.0,,,,,,,82.0,36.08,3.6,4.6,UPI
2024-02-13,11:41:45,"""CNR6638466""",Completed,"""CID8546030""",Uber XL,Subhash Nagar,Narsinghpur,9.8,42.7,,,,,,,217.0,39.93,4.9,4.2,UPI
2024-08-17,21:19:54,"""CNR2009528""",Completed,"""CID2468723""",Go Sedan,Nirman Vihar,AIIMS,2.5,35.5,,,,,,,450.0,21.53,4.9,4.3,Debit Card
2024-04-07,11:20:31,"""CNR2017503""",Completed,"""CID7437456""",Go Sedan,Satguru Ram Singh Marg,Paharganj,4.3,26.3,,,,,,,1368.0,7.42,3.8,4.9,UPI
2024-06-19,16:19:41,"""CNR6851549""",Incomplete,"""CID9560489""",Go Sedan,Satguru Ram Singh Marg,Punjabi Bagh,8.9,15.6,,,,,1.0,Customer Demand,282.0,11.81,,,UPI
2024-02-13,17:52:49,"""CNR6628213""",Cancelled by Driver,"""CID2187267""",Auto,IIT Delhi,Pragati Maidan,9.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-05,06:24:00,"""CNR3072726""",Completed,"""CID1546696""",Bike,Nawada,Manesar,5.5,43.2,,,,,,,492.0,38.23,4.2,3.9,UPI
2024-05-08,22:39:26,"""CNR1949033""",Completed,"""CID7711960""",Premier Sedan,India Gate,Mehrauli,12.5,27.2,,,,,,,989.0,47.81,4.2,4.9,Cash
2024-01-14,18:49:46,"""CNR4647455""",Cancelled by Driver,"""CID5812641""",Auto,Badshahpur,Barakhamba Road,4.6,,,,1.0,Customer related issue,,,,,,,
2024-05-20,22:36:14,"""CNR9073916""",Completed,"""CID3722603""",Bike,Noida Sector 62,Tughlakabad,9.7,37.9,,,,,,,465.0,46.89,4.3,3.9,UPI
2024-08-12,06:54:43,"""CNR6057334""",Completed,"""CID4128754""",Bike,Kirti Nagar,Meerut,7.6,32.8,,,,,,,190.0,29.4,3.3,4.8,Debit Card
2024-12-18,11:26:20,"""CNR4884329""",No Driver Found,"""CID3449148""",eBike,Satguru Ram Singh Marg,Cyber Hub,,,,,,,,,,,,,
2024-08-17,11:27:05,"""CNR9594783""",Cancelled by Driver,"""CID6362841""",Go Sedan,GTB Nagar,Lal Quila,3.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-25,08:14:21,"""CNR8730293""",Cancelled by Customer,"""CID4467449""",Go Sedan,Model Town,Saket A Block,9.1,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-10-13,16:33:27,"""CNR2498150""",Completed,"""CID7576030""",Auto,Rajiv Chowk,Tagore Garden,5.9,20.7,,,,,,,497.0,41.15,4.3,4.3,Debit Card
2024-04-27,17:36:00,"""CNR9497204""",Completed,"""CID9135765""",Auto,Ardee City,MG Road,12.0,23.8,,,,,,,236.0,47.85,4.2,4.6,Debit Card
2024-01-25,12:43:29,"""CNR5063944""",Completed,"""CID4457774""",Premier Sedan,Panchsheel Park,Bhiwadi,3.7,43.1,,,,,,,1909.0,44.49,4.2,4.4,UPI
